id,t,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50,bin_51,bin_52,bin_53,bin_54,bin_55,bin_56,bin_57,bin_58,bin_59
0,2011-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00084001527300496,0.0,0.00015273004963726,7.636502481862001e-05,0.0,0.00022909507445588,0.00030546009927452,0.00015273004963726,0.00030546009927452,0.00015273004963726,0.00015273004963726,0.00030546009927452,0.00290187094310804,0.0006109201985490599,0.0006109201985490599,0.0010691103474608598,0.00084001527300496,0.00091638029782358,0.0006872852233677,0.00022909507445588,0.00045819014891179997,0.00038182512409316003,0.00053455517373042,0.00045819014891179997,0.00106911034746084,0.0006109201985490599,0.00084001527300494,0.0010691103474608598,0.00259641084383352,0.00618556701030924,0.019014891179839698,0.03879343260786538,0.058648339060710396,0.11050019091256244,0.17777777777777684,0.24368079419625896,0.27239404352806273,0.054448262695685555,0.0
0,2011-11-23,6.08235508789e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006690590596679,0.0007907061614256999,0.0017030594246092,0.00109482391582018,0.0018855300772459,0.00492670762119094,0.00644729639316338,0.025789185572653823,0.03971777872392168,0.05455872513837377,0.12231616081746896,0.1871540660543753,0.2521136183930427,0.2631835046530002,0.03758895444316052,0.0
0,2011-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041023957991466,0.00041023957991466,0.00032819166393172,0.00041023957991466,0.0013127666557269401,0.00090252707581226,0.0010666229077781401,0.0014768624876928,0.00082047915982932,0.0007384312438464,0.00065638332786346,0.0,0.0002461437479488,0.0007384312438464,0.0007384312438464,0.0019691499835904,0.00237938956350508,0.00795864785034462,0.0114867082376107,0.01919921234000662,0.040367574663603314,0.062110272399081276,0.09788316376764064,0.1941253692156209,0.2539382999671817,0.26107646865769474,0.037249753856252184,0.0
0,2011-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00060876623376622,0.00101461038961038,0.00060876623376622,0.00142045454545454,0.00060876623376622,0.00101461038961038,0.0008116883116883,0.00121753246753246,0.00020292207792206,0.00020292207792206,0.00020292207792206,0.00020292207792206,0.0018262987012987002,0.0014204545454545201,0.00101461038961038,0.0014204545454545201,0.0018262987012987002,0.00142045454545454,0.0121753246753246,0.0170454545454546,0.03287337662337644,0.04606331168831184,0.07853084415584444,0.22179383116882997,0.2646103896103905,0.2709009740259726,0.0389610389610391,0.0
0,2011-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010146103896102,0.00091314935064934,0.00030438311688309996,0.00091314935064934,0.0008116883116883,0.0008116883116883,0.00172483766233764,0.01978490259740266,0.02820616883116866,0.057224025974026184,0.09202516233766266,0.23072240259740137,0.27110389610389707,0.2559862012986999,0.03936688311688324,0.0
0,2011-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00073061267091116,0.00062623943220958,0.00020874647740317997,0.00020874647740317997,0.00020874647740317997,0.00031311971610478,0.00020874647740317997,0.00031311971610478,0.00020874647740317997,0.00031311971610478,0.00020874647740317997,0.00031311971610478,0.00020874647740317997,0.00020874647740317997,0.00020874647740317997,0.00020874647740317997,0.00020874647740317997,0.00031311971610478,0.00031311971610478,0.00073061267091118,0.00156559858052394,0.00250495772883832,0.00386180983195908,0.0027137042062415,0.01544723932783638,0.02797202797202782,0.05082976724767786,0.08840413318025289,0.2110426886546278,0.2737710051142897,0.27888529381066546,0.036739380022962245,0.0
0,2011-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005251181515841,0.00175039383861368,0.00350078767722738,0.00525118151584102,0.01452826886049366,0.02975669525643252,0.04831086994573796,0.11325048135830602,0.21381060738666086,0.2773499037283399,0.2682478557675463,0.02371783651321554,0.0
0,2011-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023687327279904,0.00015791551519936002,0.00023687327279904,0.00015791551519936002,0.00015791551519936002,0.00015791551519936002,0.00015791551519936002,0.00015791551519936002,0.00513225424397948,7.895775759968001e-05,0.00015791551519936002,0.00023687327279904,0.00015791551519936002,0.0004737465455981,0.0004737465455981,0.00063166206079746,0.0003947887879984,0.0007895775759968399,0.0034741413343861,0.0032372680615870204,0.01650217133833404,0.0281089617054874,0.0507698381365971,0.10280300039478915,0.20473746545598,0.29001184366364097,0.2694828266877206,0.02092380576391638,0.0
0,2011-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029579964504042,0.00054229934924076,0.0017747978702425601,0.004239794912246081,0.00404259514888582,0.00542299349240778,0.0051271938473674,0.00823309012029188,0.00576809307828826,0.01646618024058376,0.032488661013606604,0.0521593374087953,0.10323407611910902,0.2354565174521778,0.25966278840465484,0.24778150266219554,0.01730427923486496,0.0
0,2011-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015947691571644,7.973845785822e-05,7.973845785822e-05,7.973845785822e-05,0.00023921537357466,0.00047843074714933997,0.0011960768678733601,0.00199346144645562,0.00063790766286578,0.00055816920500756,0.0023124152778885,0.00621959971294156,0.00733593812295672,0.00964835340084516,0.03261302926401414,0.05454110517502562,0.08364564229327832,0.14297105493979798,0.1918507296068884,0.2117853440714464,0.24096961964755473,0.01060521489514396,0.0
0,2011-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039864460833166003,0.00019932230416582,0.00239186764999004,0.0051823799083117,0.02704139259849852,0.031492924058201935,0.06046109893030384,0.12962593847584925,0.22696166367683088,0.2709454521294276,0.24177795495315796,0.0035213607069297798,0.0
0,2011-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0454545454545454,0.022727272727272797,0.0454545454545454,0.18181818181818168,0.0454545454545454,0.06818181818181812,0.09090909090909122,0.06818181818181782,0.022727272727272797,0.022727272727272797,0.0454545454545452,0.0,0.06818181818181782,0.022727272727272797,0.0454545454545452,0.022727272727272797,0.022727272727272797,0.0227272727272726,0.045454545454545595,0.0454545454545452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2011-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026591029959226,0.00106364119836908,0.00168409856408438,0.00026591029959226,0.0006204573657153,0.00070909413224604,0.00053182059918452,0.0006204573657153,0.00070909413224604,0.00230455592979968,0.0009750044318383199,0.00150682503102286,0.00478638539266088,0.0053182059918453805,0.01799326360574372,0.02428647402942726,0.043254742067009536,0.10955504343201598,0.2470306683212183,0.29241269278496823,0.23683744017018138,0.0072682148555220805,0.0
0,2011-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012759984688018002,0.0005103993875207201,0.000701799157841,0.00204159755008294,0.00535919356896772,0.008804389434732619,0.02947556462932254,0.04491514610182444,0.06584152099017504,0.11273446471864272,0.22017353579175594,0.2673216792139858,0.23829271404874192,0.00370039555952534,0.0
0,2011-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00064010241638662,0.00128020483277324,0.00112017922867658,0.01264202272363576,0.00048007681228996,0.00048007681228996,0.00048007681228996,0.00064010241638662,0.0006401024163865999,0.00048007681228996,0.00032005120819329996,0.00112017922867658,0.00080012802048326,0.00208033285325652,0.00384061449831974,0.0052808449351896,0.02368378940630508,0.0536085773723793,0.06993118899023867,0.1048167706833097,0.2113938230116807,0.261001760281646,0.23923827812449866,0.0040006401024164,0.0
0,2011-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034340659340658,0.00240384615384614,0.00652472527472526,0.0048076923076923,0.00206043956043956,0.0017170329670329598,0.00274725274725274,0.0034340659340659197,0.00206043956043954,0.0017170329670329598,0.0017170329670329598,0.00240384615384614,0.00240384615384614,0.00206043956043954,0.00309065934065934,0.00103021978021976,0.00274725274725274,0.00721153846153848,0.00412087912087908,0.00206043956043956,0.00068681318681318,0.00103021978021978,0.00068681318681318,0.00137362637362636,0.00274725274725274,0.0037774725274725,0.013392857142857182,0.033653846153845965,0.04739010989011006,0.0958104395604399,0.14732142857142777,0.25858516483516575,0.31249999999999833,0.0243818681318682,0.0
0,2011-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.867771857113999e-05,0.00029603315571342,0.00019735543714227997,0.00029603315571344,9.867771857113999e-05,0.00019735543714227997,0.00039471087428458,0.00029603315571342,0.00029603315571344,0.00019735543714227997,0.00029603315571344,0.00019735543714227997,0.00098677718571146,0.00236826524570752,0.00128281034142488,0.005131241365699641,0.020820998618511822,0.032859680284191936,0.10282218275113515,0.2686007499506597,0.3047167949477019,0.25666074600355104,0.00088809946714032,0.0
0,2011-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017865118356408,0.00017865118356408,0.00151853506029476,0.00589548905761502,0.0070567217507815595,0.02411790978115238,0.047610540419830025,0.06359982134881667,0.10397498883430141,0.2065207682000882,0.30853059401518645,0.23046002679767633,0.00035730236712818,0.0
0,2011-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042131872761744005,0.0018959342742784799,0.00294923109332208,0.01706340846850648,0.032441542026542904,0.06804297451021721,0.10280176953865636,0.23951969665051487,0.26522013903518105,0.26627343585422236,0.00337054982093954,0.0
0,2011-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.972042111134e-05,6.972042111134e-05,0.00020916126333401998,0.0,0.0003486021055567,0.00013944084222268,0.00055776336889074,0.00285853726556508,0.00425294568779192,0.01631457854005444,0.03583629645123036,0.060238443840200995,0.0987938367147741,0.2318901206163273,0.3153454646866078,0.23307536777522014,0.0,0.0
0,2011-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012027904738994,0.00048111618955978006,0.00024055809477988,0.00024055809477988,0.00024055809477988,0.00036083714216982,0.00072167428433966,0.00048111618955976,0.00048111618955978006,0.00168390666345922,0.00204474380562904,0.01034399807553526,0.017801299013711698,0.028265576136637077,0.07324993986047657,0.2614866490257383,0.32018282415203386,0.2796487851816199,0.0019244647582391202,0.0
0,2011-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009777560498655398,0.01209973111708626,0.00036665851869958,0.00024443901246638,0.00036665851869958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032999266682962602,0.00549987778049378,0.00879980444878998,0.03214373013933034,0.05524321681740376,0.0798093375702765,0.12075287215839689,0.1802737716939614,0.2913713028599375,0.20850647763382923,0.00024443901246638,0.0
0,2011-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010993843447668,0.00032981530343006,0.00159410729991204,0.00395778364116096,0.0050021987686895,0.013797273526825022,0.028199208443271617,0.04738346525945486,0.13489445910290285,0.23197009674582114,0.3082124010554101,0.22432937554969098,0.00021987686895338002,0.0
0,2011-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359915314043754,0.00070571630204656,0.00141143260409314,0.00141143260409314,0.0028228652081862997,0.0042342978122794596,0.0028228652081862997,0.0035285815102328805,0.0021171489061397202,0.0042342978122794596,0.0056457304163725994,0.0028228652081862997,0.0028228652081862997,0.0028228652081862997,0.00141143260409314,0.0035285815102328805,0.0049400141143260195,0.0028228652081862997,0.0035285815102328805,0.00141143260409314,0.0035285815102328805,0.00141143260409314,0.0,0.0,0.0021171489061397202,0.0,0.0,0.0,0.0,0.0,0.0035285815102328805,0.04587155963302728,0.08892025405786905,0.12491178546224461,0.12561750176429007,0.251940719830629,0.2611150317572322,0.0,0.0
0,2011-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024148756339048002,0.00024148756339048002,8.049585446348e-05,0.00032198341785396,0.00072446269017144,0.00281735490622232,0.0106254527891813,0.03203735007647116,0.05047090074861118,0.08331320936971776,0.12162923609434158,0.19624889318200006,0.2744103678660559,0.22595186347902957,0.00088545439909844,0.0
0,2011-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022411474675032,0.00033617212012549997,0.00112057373375166,0.00179291797400268,0.0063872702823846,0.00571492604213354,0.0270058269834156,0.045551322277005576,0.0721649484536085,0.12264679515912189,0.2134132675930065,0.28669878978036856,0.2164948453608236,0.00044822949350066,0.0
0,2011-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021677866897896,0.00021677866897896,0.00014451911265264,0.00426331382325314,0.0074427343016113395,0.01820940819423374,0.03172194522725612,0.03988727509213108,0.11792759592456144,0.25457041693763865,0.2974925933954776,0.22588337307608813,0.00202326757713708,0.0
0,2011-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046649043694603997,0.00077748406157674,0.0010884776862074201,0.0021769553724148598,0.0023324521847302203,0.00248794899704554,0.00497589799409112,0.0133727258591198,0.027211942155185898,0.07976986471777356,0.2607681542528364,0.3044627585134516,0.2836261856631924,0.016482662105426878,0.0
